 0.8879
 0.8969
 0.8959
 0.8915
 0.8957
 0.8743
 0.8999
 0.9013
 0.8891
 0.9026
 0.8953
 0.8848
 0.8895
 0.8802
 0.8839
 0.8943
 0.891
 0.8853
 0.9042
 0.8882
 0.89
 0.8979
 0.8838
 0.8848
 0.8962
 0.8857
 0.896
 0.8969
 0.8855
 0.8979
 0.8894
 0.898
 0.8837
 0.8951
 0.9012
 0.895
 0.8897
 0.8972
 0.8859
 0.9018
 0.8968
 0.8972
 0.8916
 0.8943
 0.876
 0.8849
 0.8875
 0.8754
 0.8896
 0.8944
 0.8989
 0.8955
 0.8913
 0.893
 0.8874
 0.8853
 0.8833
