 0.9486
 0.9179
 0.9413
 0.9492
 0.9388
 0.9425
 0.9452
 0.9448
 0.9447
 0.9479
 0.9519
 0.9434
 0.9126
 0.9438
 0.9506
 0.9492
 0.949
 0.9468
 0.9443
 0.9462
 0.9505
 0.947
 0.9474
 0.9198
 0.9397
 0.9422
 0.9471
 0.9522
 0.9506
 0.9445
 0.9431
 0.9499
 0.9421
