 0.9496
 0.9449
 0.9435
 0.9451
 0.9461
 0.939
 0.9469
 0.9451
 0.949
 0.9096
 0.9463
 0.9518
 0.9475
 0.9487
 0.9407
 0.9488
 0.9491
 0.9459
 0.9474
 0.9172
 0.9461
 0.9408
 0.9474
 0.9486
 0.9465
 0.9478
 0.9443
 0.9406
 0.9444
 0.9156
